playerName,playerId,teamId,h_a,x,y,minute,second,type,period
Edson Álvarez,322696,972,h,25.6,56.4,94,28.0,Clearance,SecondHalf
Orbelín Pineda,228547,972,h,39.8,47.2,94,29.0,Dispossessed,SecondHalf
Hwang In-Beom,371030,1159,a,60.2,52.7,94,29.0,Tackle,SecondHalf
Érik Lira,447638,972,h,39.1,44.5,94,31.0,BallTouch,SecondHalf
Lee Kang-In,367780,1159,a,55.0,83.6,94,33.0,Pass,SecondHalf
Kim Min-Jae,370912,1159,a,51.7,71.3,94,35.0,Pass,SecondHalf
Lee Kang-In,367780,1159,a,54.7,90.8,94,36.0,TakeOn,SecondHalf
Lee Kang-In,367780,1159,a,61.7,81.2,94,39.0,Pass,SecondHalf
Edson Álvarez,322696,972,h,11.4,31.2,94,41.0,Clearance,SecondHalf
Kim Min-Jae,370912,1159,a,45.7,83.7,94,45.0,Pass,SecondHalf
Lee Gi-Hyuk,447593,1159,a,43.8,51.9,94,48.0,Pass,SecondHalf
Lee Han-Beom,531031,1159,a,41.4,28.7,94,49.0,Pass,SecondHalf
Lee Gi-Hyuk,447593,1159,a,39.8,46.6,94,51.0,Pass,SecondHalf
Hwang Hee-Chan,262854,1159,a,69.8,65.1,94,54.0,Dispossessed,SecondHalf
Israel Reyes,447634,972,h,30.2,35.0,94,54.0,Tackle,SecondHalf
Hwang Hee-Chan,262854,1159,a,66.3,56.3,94,56.0,Pass,SecondHalf
Jesús Gallardo,252248,972,h,31.0,75.9,94,58.0,Clearance,SecondHalf
Eom Ji-Sung,458184,1159,a,72.4,0.0,95,25.0,Pass,SecondHalf
Jesús Gallardo,252248,972,h,15.7,65.9,95,28.0,Clearance,SecondHalf
Orbelín Pineda,228547,972,h,14.3,61.7,95,30.0,Clearance,SecondHalf
Yang Hyun-Jun,457093,1159,a,64.2,34.4,95,33.0,Pass,SecondHalf
Lee Gi-Hyuk,447593,1159,a,65.4,36.4,95,36.0,Pass,SecondHalf
Raúl Rangel,527319,972,h,13.5,35.6,95,40.0,Punch,SecondHalf
Orbelín Pineda,228547,972,h,37.3,42.2,95,43.0,BallTouch,SecondHalf
Yang Hyun-Jun,457093,1159,a,57.2,46.6,95,44.0,BallTouch,SecondHalf
Hwang Hee-Chan,262854,1159,a,54.2,51.5,95,45.0,BallTouch,SecondHalf
Obed Vargas,419580,972,h,79.3,40.7,95,49.0,TakeOn,SecondHalf
Lee Gi-Hyuk,447593,1159,a,20.6,59.2,95,49.0,Tackle,SecondHalf
